animal,timestamp,lon,lat,datetime_utc,datetime_hst,month,year,season,tod,nearest_island,w_l_ward,date,Date,moon.phase,MEI,Periodmei,Periodmeifull
MdTag006,8/8/2008 15:00,-156.14174,19.93293137,8/8/2008 15:00,8/8/2008 5:00,8,2008,summer,Night,Hawai'i,leeward,8/8/2008 15:00,8/8/2008,1st Quarter,-1,LN,La Niña
MdTag006,8/8/2008 19:00,-156.1520482,20.00767247,8/8/2008 19:00,8/8/2008 9:00,8,2008,summer,Day,Hawai'i,leeward,8/8/2008 19:00,8/8/2008,1st Quarter,-1,LN,La Niña
MdTag006,8/8/2008 23:00,-156.116998,19.99233791,8/8/2008 23:00,8/8/2008 13:00,8,2008,summer,Day,Hawai'i,leeward,8/8/2008 23:00,8/8/2008,1st Quarter,-1,LN,La Niña
MdTag006,8/9/2008 3:00,-156.0886983,19.9368822,8/9/2008 3:00,8/8/2008 17:00,8,2008,summer,Day,Hawai'i,leeward,8/9/2008 3:00,8/9/2008,1st Quarter,-1,LN,La Niña
MdTag006,8/9/2008 7:00,-156.1281726,19.8586442,8/9/2008 7:00,8/8/2008 21:00,8,2008,summer,Night,Hawai'i,leeward,8/9/2008 7:00,8/9/2008,1st Quarter,-1,LN,La Niña
MdTag006,8/9/2008 11:00,-156.1690191,19.83719586,8/9/2008 11:00,8/9/2008 1:00,8,2008,summer,Night,Hawai'i,leeward,8/9/2008 11:00,8/9/2008,1st Quarter,-1,LN,La Niña
MdTag006,8/9/2008 15:00,-156.1953681,19.87854681,8/9/2008 15:00,8/9/2008 5:00,8,2008,summer,Night,Hawai'i,leeward,8/9/2008 15:00,8/9/2008,1st Quarter,-1,LN,La Niña
MdTag006,8/9/2008 19:00,-156.173903,19.86195719,8/9/2008 19:00,8/9/2008 9:00,8,2008,summer,Day,Hawai'i,leeward,8/9/2008 19:00,8/9/2008,1st Quarter,-1,LN,La Niña
MdTag006,8/9/2008 23:00,-156.1401859,19.82775331,8/9/2008 23:00,8/9/2008 13:00,8,2008,summer,Day,Hawai'i,leeward,8/9/2008 23:00,8/9/2008,1st Quarter,-1,LN,La Niña
MdTag006,8/10/2008 3:00,-156.1359934,19.83449538,8/10/2008 3:00,8/9/2008 17:00,8,2008,summer,Day,Hawai'i,leeward,8/10/2008 3:00,8/10/2008,1st Quarter,-1,LN,La Niña
MdTag006,8/10/2008 7:00,-156.1374132,19.83631079,8/10/2008 7:00,8/9/2008 21:00,8,2008,summer,Night,Hawai'i,leeward,8/10/2008 7:00,8/10/2008,1st Quarter,-1,LN,La Niña
MdTag006,8/10/2008 11:00,-156.1460332,19.80913033,8/10/2008 11:00,8/10/2008 1:00,8,2008,summer,Night,Hawai'i,leeward,8/10/2008 11:00,8/10/2008,1st Quarter,-1,LN,La Niña
MdTag006,8/10/2008 15:00,-156.1597127,19.77480703,8/10/2008 15:00,8/10/2008 5:00,8,2008,summer,Night,Hawai'i,leeward,8/10/2008 15:00,8/10/2008,1st Quarter,-1,LN,La Niña
MdTag006,8/10/2008 19:00,-156.137566,19.79618813,8/10/2008 19:00,8/10/2008 9:00,8,2008,summer,Day,Hawai'i,leeward,8/10/2008 19:00,8/10/2008,1st Quarter,-1,LN,La Niña
MdTag006,8/10/2008 23:00,-156.1433164,19.84858219,8/10/2008 23:00,8/10/2008 13:00,8,2008,summer,Day,Hawai'i,leeward,8/10/2008 23:00,8/10/2008,1st Quarter,-1,LN,La Niña
MdTag006,8/11/2008 3:00,-156.1449448,19.84150002,8/11/2008 3:00,8/10/2008 17:00,8,2008,summer,Day,Hawai'i,leeward,8/11/2008 3:00,8/11/2008,1st Quarter,-1,LN,La Niña
MdTag006,8/11/2008 7:00,-156.1066927,19.7665528,8/11/2008 7:00,8/10/2008 21:00,8,2008,summer,Night,Hawai'i,leeward,8/11/2008 7:00,8/11/2008,1st Quarter,-1,LN,La Niña
MdTag006,8/11/2008 11:00,-156.1226171,19.78998718,8/11/2008 11:00,8/11/2008 1:00,8,2008,summer,Night,Hawai'i,leeward,8/11/2008 11:00,8/11/2008,1st Quarter,-1,LN,La Niña
MdTag006,8/11/2008 15:00,-156.1456967,19.8108889,8/11/2008 15:00,8/11/2008 5:00,8,2008,summer,Night,Hawai'i,leeward,8/11/2008 15:00,8/11/2008,1st Quarter,-1,LN,La Niña
MdTag006,8/11/2008 19:00,-156.1307178,19.81622531,8/11/2008 19:00,8/11/2008 9:00,8,2008,summer,Day,Hawai'i,leeward,8/11/2008 19:00,8/11/2008,1st Quarter,-1,LN,La Niña
MdTag006,8/11/2008 23:00,-156.1373251,19.80590537,8/11/2008 23:00,8/11/2008 13:00,8,2008,summer,Day,Hawai'i,leeward,8/11/2008 23:00,8/11/2008,1st Quarter,-1,LN,La Niña
MdTag006,8/12/2008 3:00,-156.1614236,19.86671913,8/12/2008 3:00,8/11/2008 17:00,8,2008,summer,Day,Hawai'i,leeward,8/12/2008 3:00,8/12/2008,1st Quarter,-1,LN,La Niña
MdTag006,8/12/2008 7:00,-156.1142429,19.92649818,8/12/2008 7:00,8/11/2008 21:00,8,2008,summer,Night,Hawai'i,leeward,8/12/2008 7:00,8/12/2008,1st Quarter,-1,LN,La Niña
MdTag006,8/12/2008 11:00,-156.1045227,19.91069253,8/12/2008 11:00,8/12/2008 1:00,8,2008,summer,Night,Hawai'i,leeward,8/12/2008 11:00,8/12/2008,1st Quarter,-1,LN,La Niña
MdTag006,8/12/2008 15:00,-156.1152152,19.892145,8/12/2008 15:00,8/12/2008 5:00,8,2008,summer,Night,Hawai'i,leeward,8/12/2008 15:00,8/12/2008,1st Quarter,-1,LN,La Niña
MdTag006,8/12/2008 19:00,-156.1210924,19.88112798,8/12/2008 19:00,8/12/2008 9:00,8,2008,summer,Day,Hawai'i,leeward,8/12/2008 19:00,8/12/2008,1st Quarter,-1,LN,La Niña
MdTag006,8/12/2008 23:00,-156.1158508,19.88239525,8/12/2008 23:00,8/12/2008 13:00,8,2008,summer,Day,Hawai'i,leeward,8/12/2008 23:00,8/12/2008,1st Quarter,-1,LN,La Niña
MdTag006,8/13/2008 3:00,-156.1109206,19.89263488,8/13/2008 3:00,8/12/2008 17:00,8,2008,summer,Day,Hawai'i,leeward,8/13/2008 3:00,8/13/2008,Full Moon,-1,LN,La Niña
MdTag006,8/13/2008 7:00,-156.093811,19.8427468,8/13/2008 7:00,8/12/2008 21:00,8,2008,summer,Night,Hawai'i,leeward,8/13/2008 7:00,8/13/2008,Full Moon,-1,LN,La Niña
MdTag006,8/13/2008 11:00,-156.1088611,19.83809662,8/13/2008 11:00,8/13/2008 1:00,8,2008,summer,Night,Hawai'i,leeward,8/13/2008 11:00,8/13/2008,Full Moon,-1,LN,La Niña
MdTag006,8/13/2008 15:00,-156.1366625,19.85332528,8/13/2008 15:00,8/13/2008 5:00,8,2008,summer,Night,Hawai'i,leeward,8/13/2008 15:00,8/13/2008,Full Moon,-1,LN,La Niña
MdTag006,8/13/2008 19:00,-156.144243,19.81752417,8/13/2008 19:00,8/13/2008 9:00,8,2008,summer,Day,Hawai'i,leeward,8/13/2008 19:00,8/13/2008,Full Moon,-1,LN,La Niña
MdTag006,8/13/2008 23:00,-156.1312902,19.79723337,8/13/2008 23:00,8/13/2008 13:00,8,2008,summer,Day,Hawai'i,leeward,8/13/2008 23:00,8/13/2008,Full Moon,-1,LN,La Niña
MdTag006,8/14/2008 3:00,-156.0913733,19.75518289,8/14/2008 3:00,8/13/2008 17:00,8,2008,summer,Day,Hawai'i,leeward,8/14/2008 3:00,8/14/2008,Full Moon,-1,LN,La Niña
MdTag006,8/14/2008 7:00,-156.0955946,19.7313276,8/14/2008 7:00,8/13/2008 21:00,8,2008,summer,Night,Hawai'i,leeward,8/14/2008 7:00,8/14/2008,Full Moon,-1,LN,La Niña
MdTag006,8/14/2008 11:00,-156.0734694,19.68050843,8/14/2008 11:00,8/14/2008 1:00,8,2008,summer,Night,Hawai'i,leeward,8/14/2008 11:00,8/14/2008,Full Moon,-1,LN,La Niña
MdTag006,8/14/2008 15:00,-156.0778249,19.67174321,8/14/2008 15:00,8/14/2008 5:00,8,2008,summer,Night,Hawai'i,leeward,8/14/2008 15:00,8/14/2008,Full Moon,-1,LN,La Niña
MdTag006,8/14/2008 19:00,-156.1140554,19.69214983,8/14/2008 19:00,8/14/2008 9:00,8,2008,summer,Day,Hawai'i,leeward,8/14/2008 19:00,8/14/2008,Full Moon,-1,LN,La Niña
MdTag006,8/14/2008 23:00,-156.127187,19.7062013,8/14/2008 23:00,8/14/2008 13:00,8,2008,summer,Day,Hawai'i,leeward,8/14/2008 23:00,8/14/2008,Full Moon,-1,LN,La Niña
MdTag006,8/15/2008 3:00,-156.1130424,19.71485379,8/15/2008 3:00,8/14/2008 17:00,8,2008,summer,Day,Hawai'i,leeward,8/15/2008 3:00,8/15/2008,Full Moon,-1,LN,La Niña
MdTag006,8/15/2008 7:00,-156.1048068,19.71241584,8/15/2008 7:00,8/14/2008 21:00,8,2008,summer,Night,Hawai'i,leeward,8/15/2008 7:00,8/15/2008,Full Moon,-1,LN,La Niña
MdTag006,8/15/2008 11:00,-156.0892799,19.69170395,8/15/2008 11:00,8/15/2008 1:00,8,2008,summer,Night,Hawai'i,leeward,8/15/2008 11:00,8/15/2008,Full Moon,-1,LN,La Niña
MdTag006,8/15/2008 15:00,-156.0733863,19.67049291,8/15/2008 15:00,8/15/2008 5:00,8,2008,summer,Night,Hawai'i,leeward,8/15/2008 15:00,8/15/2008,Full Moon,-1,LN,La Niña
MdTag006,8/15/2008 19:00,-156.0320527,19.6394546,8/15/2008 19:00,8/15/2008 9:00,8,2008,summer,Day,Hawai'i,leeward,8/15/2008 19:00,8/15/2008,Full Moon,-1,LN,La Niña
MdTag006,8/15/2008 23:00,-156.0180491,19.58054143,8/15/2008 23:00,8/15/2008 13:00,8,2008,summer,Day,Hawai'i,leeward,8/15/2008 23:00,8/15/2008,Full Moon,-1,LN,La Niña
MdTag006,8/16/2008 3:00,-156.0101982,19.57997746,8/16/2008 3:00,8/15/2008 17:00,8,2008,summer,Day,Hawai'i,leeward,8/16/2008 3:00,8/16/2008,Full Moon,-1,LN,La Niña
MdTag006,8/16/2008 7:00,-156.0405362,19.56548943,8/16/2008 7:00,8/15/2008 21:00,8,2008,summer,Night,Hawai'i,leeward,8/16/2008 7:00,8/16/2008,Full Moon,-1,LN,La Niña
MdTag006,8/16/2008 11:00,-156.0562172,19.5914585,8/16/2008 11:00,8/16/2008 1:00,8,2008,summer,Night,Hawai'i,leeward,8/16/2008 11:00,8/16/2008,Full Moon,-1,LN,La Niña
MdTag006,8/16/2008 15:00,-156.0479373,19.63434688,8/16/2008 15:00,8/16/2008 5:00,8,2008,summer,Night,Hawai'i,leeward,8/16/2008 15:00,8/16/2008,Full Moon,-1,LN,La Niña
MdTag006,8/16/2008 19:00,-156.0569784,19.687499,8/16/2008 19:00,8/16/2008 9:00,8,2008,summer,Day,Hawai'i,leeward,8/16/2008 19:00,8/16/2008,Full Moon,-1,LN,La Niña
MdTag006,8/16/2008 23:00,-156.0726704,19.72503505,8/16/2008 23:00,8/16/2008 13:00,8,2008,summer,Day,Hawai'i,leeward,8/16/2008 23:00,8/16/2008,Full Moon,-1,LN,La Niña
MdTag006,8/17/2008 3:00,-156.1096663,19.78034213,8/17/2008 3:00,8/16/2008 17:00,8,2008,summer,Day,Hawai'i,leeward,8/17/2008 3:00,8/17/2008,Full Moon,-1,LN,La Niña
MdTag006,8/17/2008 7:00,-156.1196449,19.78210038,8/17/2008 7:00,8/16/2008 21:00,8,2008,summer,Night,Hawai'i,leeward,8/17/2008 7:00,8/17/2008,Full Moon,-1,LN,La Niña
MdTag006,8/17/2008 11:00,-156.1463944,19.81798393,8/17/2008 11:00,8/17/2008 1:00,8,2008,summer,Night,Hawai'i,leeward,8/17/2008 11:00,8/17/2008,Full Moon,-1,LN,La Niña
MdTag006,8/17/2008 15:00,-156.1885849,19.8527099,8/17/2008 15:00,8/17/2008 5:00,8,2008,summer,Night,Hawai'i,leeward,8/17/2008 15:00,8/17/2008,Full Moon,-1,LN,La Niña
MdTag006,8/17/2008 19:00,-156.1638061,19.84147369,8/17/2008 19:00,8/17/2008 9:00,8,2008,summer,Day,Hawai'i,leeward,8/17/2008 19:00,8/17/2008,Full Moon,-1,LN,La Niña
MdTag006,8/17/2008 23:00,-156.1152389,19.73473899,8/17/2008 23:00,8/17/2008 13:00,8,2008,summer,Day,Hawai'i,leeward,8/17/2008 23:00,8/17/2008,Full Moon,-1,LN,La Niña
MdTag006,8/18/2008 3:00,-156.09375,19.74287799,8/18/2008 3:00,8/17/2008 17:00,8,2008,summer,Day,Hawai'i,leeward,8/18/2008 3:00,8/18/2008,Full Moon,-1,LN,La Niña
MdTag006,8/18/2008 7:00,-156.1009291,19.75778649,8/18/2008 7:00,8/17/2008 21:00,8,2008,summer,Night,Hawai'i,leeward,8/18/2008 7:00,8/18/2008,Full Moon,-1,LN,La Niña
MdTag006,8/18/2008 11:00,-156.1183779,19.75636321,8/18/2008 11:00,8/18/2008 1:00,8,2008,summer,Night,Hawai'i,leeward,8/18/2008 11:00,8/18/2008,Full Moon,-1,LN,La Niña
MdTag006,8/18/2008 15:00,-156.1142682,19.76798483,8/18/2008 15:00,8/18/2008 5:00,8,2008,summer,Night,Hawai'i,leeward,8/18/2008 15:00,8/18/2008,Full Moon,-1,LN,La Niña
MdTag006,8/18/2008 19:00,-156.0926501,19.75185681,8/18/2008 19:00,8/18/2008 9:00,8,2008,summer,Day,Hawai'i,leeward,8/18/2008 19:00,8/18/2008,Full Moon,-1,LN,La Niña
MdTag006,8/18/2008 23:00,-156.0582886,19.69418162,8/18/2008 23:00,8/18/2008 13:00,8,2008,summer,Day,Hawai'i,leeward,8/18/2008 23:00,8/18/2008,Full Moon,-1,LN,La Niña
MdTag006,8/19/2008 3:00,-156.0359869,19.65170806,8/19/2008 3:00,8/18/2008 17:00,8,2008,summer,Day,Hawai'i,leeward,8/19/2008 3:00,8/19/2008,Full Moon,-1,LN,La Niña
MdTag006,8/19/2008 7:00,-156.0390166,19.64641139,8/19/2008 7:00,8/18/2008 21:00,8,2008,summer,Night,Hawai'i,leeward,8/19/2008 7:00,8/19/2008,Full Moon,-1,LN,La Niña
MdTag006,8/19/2008 11:00,-156.0667465,19.65391638,8/19/2008 11:00,8/19/2008 1:00,8,2008,summer,Night,Hawai'i,leeward,8/19/2008 11:00,8/19/2008,Full Moon,-1,LN,La Niña
MdTag006,8/19/2008 15:00,-156.084609,19.68936592,8/19/2008 15:00,8/19/2008 5:00,8,2008,summer,Night,Hawai'i,leeward,8/19/2008 15:00,8/19/2008,Full Moon,-1,LN,La Niña
MdTag006,8/19/2008 19:00,-156.0972347,19.75481364,8/19/2008 19:00,8/19/2008 9:00,8,2008,summer,Day,Hawai'i,leeward,8/19/2008 19:00,8/19/2008,Full Moon,-1,LN,La Niña
MdTag006,8/19/2008 23:00,-156.0529849,19.69085287,8/19/2008 23:00,8/19/2008 13:00,8,2008,summer,Day,Hawai'i,leeward,8/19/2008 23:00,8/19/2008,Full Moon,-1,LN,La Niña
MdTag006,8/20/2008 3:00,-156.1216656,19.72116361,8/20/2008 3:00,8/19/2008 17:00,8,2008,summer,Day,Hawai'i,leeward,8/20/2008 3:00,8/20/2008,3rd Quarter,-1,LN,La Niña
MdTag006,8/20/2008 7:00,-156.0544303,19.69150954,8/20/2008 7:00,8/19/2008 21:00,8,2008,summer,Night,Hawai'i,leeward,8/20/2008 7:00,8/20/2008,3rd Quarter,-1,LN,La Niña
MdTag006,8/20/2008 11:00,-156.0480391,19.64605985,8/20/2008 11:00,8/20/2008 1:00,8,2008,summer,Night,Hawai'i,leeward,8/20/2008 11:00,8/20/2008,3rd Quarter,-1,LN,La Niña
MdTag006,8/20/2008 15:00,-156.0393673,19.60725084,8/20/2008 15:00,8/20/2008 5:00,8,2008,summer,Night,Hawai'i,leeward,8/20/2008 15:00,8/20/2008,3rd Quarter,-1,LN,La Niña
MdTag006,8/20/2008 19:00,-156.0464266,19.6812388,8/20/2008 19:00,8/20/2008 9:00,8,2008,summer,Day,Hawai'i,leeward,8/20/2008 19:00,8/20/2008,3rd Quarter,-1,LN,La Niña
MdTag006,8/20/2008 23:00,-156.0571438,19.66487789,8/20/2008 23:00,8/20/2008 13:00,8,2008,summer,Day,Hawai'i,leeward,8/20/2008 23:00,8/20/2008,3rd Quarter,-1,LN,La Niña
MdTag006,8/21/2008 3:00,-156.0674683,19.64005339,8/21/2008 3:00,8/20/2008 17:00,8,2008,summer,Day,Hawai'i,leeward,8/21/2008 3:00,8/21/2008,3rd Quarter,-1,LN,La Niña
MdTag006,8/21/2008 7:00,-156.063794,19.59816272,8/21/2008 7:00,8/20/2008 21:00,8,2008,summer,Night,Hawai'i,leeward,8/21/2008 7:00,8/21/2008,3rd Quarter,-1,LN,La Niña
MdTag006,8/21/2008 11:00,-156.054194,19.59824261,8/21/2008 11:00,8/21/2008 1:00,8,2008,summer,Night,Hawai'i,leeward,8/21/2008 11:00,8/21/2008,3rd Quarter,-1,LN,La Niña
MdTag006,8/21/2008 15:00,-156.0427147,19.58919483,8/21/2008 15:00,8/21/2008 5:00,8,2008,summer,Night,Hawai'i,leeward,8/21/2008 15:00,8/21/2008,3rd Quarter,-1,LN,La Niña
MdTag006,8/21/2008 19:00,-156.0210788,19.5398804,8/21/2008 19:00,8/21/2008 9:00,8,2008,summer,Day,Hawai'i,leeward,8/21/2008 19:00,8/21/2008,3rd Quarter,-1,LN,La Niña
MdTag006,8/21/2008 23:00,-155.9996461,19.50468382,8/21/2008 23:00,8/21/2008 13:00,8,2008,summer,Day,Hawai'i,leeward,8/21/2008 23:00,8/21/2008,3rd Quarter,-1,LN,La Niña
MdTag006,8/23/2008 3:00,-156.0287375,19.55614644,8/23/2008 3:00,8/22/2008 17:00,8,2008,summer,Day,Hawai'i,leeward,8/23/2008 3:00,8/23/2008,3rd Quarter,-1,LN,La Niña
MdTag006,8/23/2008 7:00,-156.0327132,19.56615556,8/23/2008 7:00,8/22/2008 21:00,8,2008,summer,Night,Hawai'i,leeward,8/23/2008 7:00,8/23/2008,3rd Quarter,-1,LN,La Niña
MdTag006,8/23/2008 11:00,-156.0554317,19.57210535,8/23/2008 11:00,8/23/2008 1:00,8,2008,summer,Night,Hawai'i,leeward,8/23/2008 11:00,8/23/2008,3rd Quarter,-1,LN,La Niña
MdTag006,8/23/2008 15:00,-156.051262,19.59728061,8/23/2008 15:00,8/23/2008 5:00,8,2008,summer,Night,Hawai'i,leeward,8/23/2008 15:00,8/23/2008,3rd Quarter,-1,LN,La Niña
MdTag006,8/23/2008 19:00,-156.040693,19.56360171,8/23/2008 19:00,8/23/2008 9:00,8,2008,summer,Day,Hawai'i,leeward,8/23/2008 19:00,8/23/2008,3rd Quarter,-1,LN,La Niña
MdTag006,8/25/2008 3:00,-155.9763646,19.46041821,8/25/2008 3:00,8/24/2008 17:00,8,2008,summer,Day,Hawai'i,leeward,8/25/2008 3:00,8/25/2008,3rd Quarter,-1,LN,La Niña
MdTag006,8/25/2008 7:00,-155.9878595,19.49111844,8/25/2008 7:00,8/24/2008 21:00,8,2008,summer,Night,Hawai'i,leeward,8/25/2008 7:00,8/25/2008,3rd Quarter,-1,LN,La Niña
MdTag006,8/25/2008 11:00,-155.996772,19.51380281,8/25/2008 11:00,8/25/2008 1:00,8,2008,summer,Night,Hawai'i,leeward,8/25/2008 11:00,8/25/2008,3rd Quarter,-1,LN,La Niña
MdTag006,8/25/2008 15:00,-156.0002575,19.52868609,8/25/2008 15:00,8/25/2008 5:00,8,2008,summer,Night,Hawai'i,leeward,8/25/2008 15:00,8/25/2008,3rd Quarter,-1,LN,La Niña
MdTag006,8/27/2008 3:00,-155.9298568,19.42436358,8/27/2008 3:00,8/26/2008 17:00,8,2008,summer,Day,Hawai'i,leeward,8/27/2008 3:00,8/27/2008,3rd Quarter,-1,LN,La Niña
MdTag006,8/27/2008 7:00,-155.9524776,19.36263673,8/27/2008 7:00,8/26/2008 21:00,8,2008,summer,Night,Hawai'i,leeward,8/27/2008 7:00,8/27/2008,3rd Quarter,-1,LN,La Niña
MdTag006,8/27/2008 11:00,-155.9449866,19.35981893,8/27/2008 11:00,8/27/2008 1:00,8,2008,summer,Night,Hawai'i,leeward,8/27/2008 11:00,8/27/2008,3rd Quarter,-1,LN,La Niña
MdTag006,8/27/2008 15:00,-155.9364183,19.36767988,8/27/2008 15:00,8/27/2008 5:00,8,2008,summer,Night,Hawai'i,leeward,8/27/2008 15:00,8/27/2008,3rd Quarter,-1,LN,La Niña
MdTag006,8/27/2008 19:00,-155.9577841,19.32938826,8/27/2008 19:00,8/27/2008 9:00,8,2008,summer,Day,Hawai'i,leeward,8/27/2008 19:00,8/27/2008,3rd Quarter,-1,LN,La Niña
MdTag006,8/29/2008 3:00,-155.9459223,19.41897859,8/29/2008 3:00,8/28/2008 17:00,8,2008,summer,Day,Hawai'i,leeward,8/29/2008 3:00,8/29/2008,New Moon,-1,LN,La Niña
MdTag006,8/29/2008 7:00,-156.0193836,19.41269773,8/29/2008 7:00,8/28/2008 21:00,8,2008,summer,Night,Hawai'i,leeward,8/29/2008 7:00,8/29/2008,New Moon,-1,LN,La Niña
MdTag006,8/29/2008 11:00,-156.0003343,19.41864602,8/29/2008 11:00,8/29/2008 1:00,8,2008,summer,Night,Hawai'i,leeward,8/29/2008 11:00,8/29/2008,New Moon,-1,LN,La Niña
MdTag006,8/29/2008 15:00,-155.9854965,19.42625786,8/29/2008 15:00,8/29/2008 5:00,8,2008,summer,Night,Hawai'i,leeward,8/29/2008 15:00,8/29/2008,New Moon,-1,LN,La Niña
MdTag006,8/29/2008 19:00,-156.0090588,19.44398681,8/29/2008 19:00,8/29/2008 9:00,8,2008,summer,Day,Hawai'i,leeward,8/29/2008 19:00,8/29/2008,New Moon,-1,LN,La Niña
MdTag006,8/31/2008 3:00,-155.9206031,19.27378945,8/31/2008 3:00,8/30/2008 17:00,8,2008,summer,Day,Hawai'i,leeward,8/31/2008 3:00,8/31/2008,New Moon,-1,LN,La Niña
MdTag006,8/31/2008 7:00,-155.9312392,19.21438608,8/31/2008 7:00,8/30/2008 21:00,8,2008,summer,Night,Hawai'i,leeward,8/31/2008 7:00,8/31/2008,New Moon,-1,LN,La Niña
MdTag006,8/31/2008 11:00,-155.9378097,19.21603028,8/31/2008 11:00,8/31/2008 1:00,8,2008,summer,Night,Hawai'i,leeward,8/31/2008 11:00,8/31/2008,New Moon,-1,LN,La Niña
MdTag006,8/31/2008 15:00,-155.9311705,19.23814077,8/31/2008 15:00,8/31/2008 5:00,8,2008,summer,Night,Hawai'i,leeward,8/31/2008 15:00,8/31/2008,New Moon,-1,LN,La Niña
MdTag006,8/31/2008 19:00,-155.9092374,19.30525438,8/31/2008 19:00,8/31/2008 9:00,8,2008,summer,Day,Hawai'i,leeward,8/31/2008 19:00,8/31/2008,New Moon,-1,LN,La Niña
MdTag006,8/31/2008 23:00,-155.9324074,19.34616003,8/31/2008 23:00,8/31/2008 13:00,8,2008,summer,Day,Hawai'i,leeward,8/31/2008 23:00,8/31/2008,New Moon,-1,LN,La Niña
MdTag006,9/2/2008 7:00,-156.0589238,19.40795574,9/2/2008 7:00,9/1/2008 21:00,9,2008,summer,Night,Hawai'i,leeward,9/2/2008 7:00,9/2/2008,New Moon,-1,LN,La Niña
MdTag006,9/2/2008 11:00,-156.021402,19.41758847,9/2/2008 11:00,9/2/2008 1:00,9,2008,summer,Night,Hawai'i,leeward,9/2/2008 11:00,9/2/2008,New Moon,-1,LN,La Niña
MdTag006,9/2/2008 15:00,-155.9726633,19.45771035,9/2/2008 15:00,9/2/2008 5:00,9,2008,summer,Night,Hawai'i,leeward,9/2/2008 15:00,9/2/2008,New Moon,-1,LN,La Niña
MdTag006,9/2/2008 19:00,-155.9357916,19.44497916,9/2/2008 19:00,9/2/2008 9:00,9,2008,summer,Day,Hawai'i,leeward,9/2/2008 19:00,9/2/2008,New Moon,-1,LN,La Niña
MdTag006,9/2/2008 23:00,-155.9354641,19.45668135,9/2/2008 23:00,9/2/2008 13:00,9,2008,summer,Day,Hawai'i,leeward,9/2/2008 23:00,9/2/2008,New Moon,-1,LN,La Niña
MdTag006,9/4/2008 3:00,-155.9872266,19.46123636,9/4/2008 3:00,9/3/2008 17:00,9,2008,summer,Day,Hawai'i,leeward,9/4/2008 3:00,9/4/2008,1st Quarter,-1,LN,La Niña
MdTag006,9/4/2008 7:00,-155.9657647,19.39952558,9/4/2008 7:00,9/3/2008 21:00,9,2008,summer,Night,Hawai'i,leeward,9/4/2008 7:00,9/4/2008,1st Quarter,-1,LN,La Niña
MdTag006,9/4/2008 11:00,-155.9714316,19.41013333,9/4/2008 11:00,9/4/2008 1:00,9,2008,summer,Night,Hawai'i,leeward,9/4/2008 11:00,9/4/2008,1st Quarter,-1,LN,La Niña
MdTag006,9/4/2008 15:00,-156.0126376,19.43115189,9/4/2008 15:00,9/4/2008 5:00,9,2008,summer,Night,Hawai'i,leeward,9/4/2008 15:00,9/4/2008,1st Quarter,-1,LN,La Niña
MdTag006,9/4/2008 19:00,-156.0091084,19.54465204,9/4/2008 19:00,9/4/2008 9:00,9,2008,summer,Day,Hawai'i,leeward,9/4/2008 19:00,9/4/2008,1st Quarter,-1,LN,La Niña
MdTag006,9/4/2008 23:00,-156.0851015,19.66922406,9/4/2008 23:00,9/4/2008 13:00,9,2008,summer,Day,Hawai'i,leeward,9/4/2008 23:00,9/4/2008,1st Quarter,-1,LN,La Niña
MdTag006,9/6/2008 3:00,-155.9742363,19.45986362,9/6/2008 3:00,9/5/2008 17:00,9,2008,summer,Day,Hawai'i,leeward,9/6/2008 3:00,9/6/2008,1st Quarter,-1,LN,La Niña
MdTag006,9/6/2008 7:00,-155.9623058,19.39134898,9/6/2008 7:00,9/5/2008 21:00,9,2008,summer,Night,Hawai'i,leeward,9/6/2008 7:00,9/6/2008,1st Quarter,-1,LN,La Niña
MdTag006,9/6/2008 11:00,-155.942022,19.35567334,9/6/2008 11:00,9/6/2008 1:00,9,2008,summer,Night,Hawai'i,leeward,9/6/2008 11:00,9/6/2008,1st Quarter,-1,LN,La Niña
MdTag006,9/6/2008 15:00,-155.9105182,19.32420998,9/6/2008 15:00,9/6/2008 5:00,9,2008,summer,Night,Hawai'i,leeward,9/6/2008 15:00,9/6/2008,1st Quarter,-1,LN,La Niña
MdTag006,9/6/2008 19:00,-155.9117259,19.24947722,9/6/2008 19:00,9/6/2008 9:00,9,2008,summer,Day,Hawai'i,leeward,9/6/2008 19:00,9/6/2008,1st Quarter,-1,LN,La Niña
MdTag006,9/9/2008 3:00,-155.9618924,19.47134258,9/9/2008 3:00,9/8/2008 17:00,9,2008,summer,Day,Hawai'i,leeward,9/9/2008 3:00,9/9/2008,1st Quarter,-1,LN,La Niña
MdTag006,9/9/2008 7:00,-155.9902199,19.4949499,9/9/2008 7:00,9/8/2008 21:00,9,2008,summer,Night,Hawai'i,leeward,9/9/2008 7:00,9/9/2008,1st Quarter,-1,LN,La Niña
MdTag006,9/9/2008 11:00,-155.9851219,19.50112038,9/9/2008 11:00,9/9/2008 1:00,9,2008,summer,Night,Hawai'i,leeward,9/9/2008 11:00,9/9/2008,1st Quarter,-1,LN,La Niña
MdTag006,9/9/2008 15:00,-155.9661013,19.48465897,9/9/2008 15:00,9/9/2008 5:00,9,2008,summer,Night,Hawai'i,leeward,9/9/2008 15:00,9/9/2008,1st Quarter,-1,LN,La Niña
MdTag006,9/9/2008 19:00,-155.946329,19.46774248,9/9/2008 19:00,9/9/2008 9:00,9,2008,summer,Day,Hawai'i,leeward,9/9/2008 19:00,9/9/2008,1st Quarter,-1,LN,La Niña
