animal,ptt,datetime_utc,longitud,latitude,LC,error_radius,ellipse_orient,semi_major,semi_minor,LocType,sat_count
MdTag005,83743,8/19/2008 19:26,-156.03893,19.63916,L2,431,66,1180,157,Kalman smoothed,NA
MdTag005,83743,8/19/2008 22:31,-156.06707,19.64245,LB,3735,67,7607,1833,Kalman smoothed,NA
MdTag005,83743,8/20/2008 0:15,-156.08362,19.67465,L3,204,69,417,99,Kalman smoothed,NA
MdTag005,83743,8/20/2008 2:26,-156.12759,19.688,L0,3436,103,16193,729,Kalman smoothed,NA
MdTag005,83743,8/20/2008 3:06,-156.14259,19.72747,L0,2791,65,7189,1083,Kalman smoothed,NA
MdTag005,83743,8/20/2008 4:09,-156.10201,19.70536,LA,4088,121,39213,426,Kalman smoothed,NA
MdTag005,83743,8/20/2008 6:35,-156.05939,19.67451,L1,670,173,1482,302,Kalman smoothed,NA
MdTag005,83743,8/20/2008 6:43,-156.05752,19.67206,L1,982,132,2173,443,Kalman smoothed,NA
MdTag005,83743,8/20/2008 8:15,-156.05815,19.66043,L3,133,98,183,96,Kalman smoothed,NA
MdTag005,83743,8/20/2008 8:20,-156.05537,19.6596,L3,119,92,319,44,Kalman smoothed,NA
MdTag005,83743,8/20/2008 15:40,-156.0489,19.59987,LB,4276,99,4558,4010,Kalman smoothed,NA
MdTag005,83743,8/20/2008 19:07,-156.04678,19.57429,L0,2793,93,11601,672,Kalman smoothed,NA
MdTag005,83743,8/20/2008 19:11,-156.04864,19.57481,L1,941,64,3413,259,Kalman smoothed,NA
MdTag005,83743,8/20/2008 20:47,-156.03392,19.57713,L1,1086,44,2142,550,Kalman smoothed,NA
MdTag005,83743,8/20/2008 20:49,-156.03675,19.58582,L1,682,68,1879,247,Kalman smoothed,NA
MdTag005,83743,8/21/2008 0:07,-156.03115,19.59236,L0,3714,94,28606,482,Kalman smoothed,NA
MdTag005,83743,8/21/2008 2:16,-156.04363,19.57646,L1,796,83,3500,181,Kalman smoothed,NA
MdTag005,83743,8/21/2008 2:40,-156.04689,19.58261,L1,767,79,7445,79,Kalman smoothed,NA
MdTag005,83743,8/21/2008 4:00,-156.06137,19.59674,L0,2849,136,10624,764,Kalman smoothed,NA
MdTag005,83743,8/21/2008 7:57,-156.05644,19.60386,L2,472,70,1348,165,Kalman smoothed,NA
MdTag005,83743,8/21/2008 7:58,-156.05365,19.5975,L1,1331,77,8943,198,Kalman smoothed,NA
MdTag005,83743,8/21/2008 14:56,-156.03837,19.59316,L2,383,100,1759,83,Kalman smoothed,NA
MdTag005,83743,8/21/2008 15:10,-156.03977,19.58792,L3,101,64,127,80,Kalman smoothed,NA
MdTag005,83743,8/21/2008 16:31,-156.04037,19.57699,LB,1700,109,2918,990,Kalman smoothed,NA
MdTag005,83743,8/21/2008 16:53,-156.0412,19.57407,L0,2498,106,6350,982,Kalman smoothed,NA
MdTag005,83743,8/23/2008 1:54,-156.03932,19.53743,L1,593,168,1772,198,Kalman smoothed,NA
MdTag005,83743,8/23/2008 1:58,-156.03933,19.53727,LB,928,157,1115,772,Kalman smoothed,NA
MdTag005,83743,8/23/2008 3:31,-156.01866,19.56571,LB,2120,67,11613,387,Kalman smoothed,NA
MdTag005,83743,8/23/2008 3:31,-156.01884,19.56601,L1,895,67,8611,93,Kalman smoothed,NA
MdTag005,83743,8/23/2008 7:09,-156.02869,19.56835,L1,1188,77,3597,392,Kalman smoothed,NA
MdTag005,83743,8/23/2008 7:10,-156.01951,19.56624,L1,1116,114,1997,623,Kalman smoothed,NA
MdTag005,83743,8/23/2008 8:49,-156.03334,19.58542,L1,636,23,1121,360,Kalman smoothed,NA
MdTag005,83743,8/23/2008 8:57,-156.0344,19.58833,LB,1959,69,2058,1863,Kalman smoothed,NA
MdTag005,83743,8/23/2008 16:05,-156.03081,19.60772,L1,957,88,8024,114,Kalman smoothed,NA
MdTag005,83743,8/23/2008 16:15,-156.03446,19.60445,L1,1034,83,5501,194,Kalman smoothed,NA
MdTag005,83743,8/23/2008 19:42,-156.03972,19.55855,L3,131,70,167,102,Kalman smoothed,NA
MdTag005,83743,8/23/2008 19:43,-156.03959,19.55904,L3,202,86,300,136,Kalman smoothed,NA
MdTag005,83743,8/23/2008 21:18,-156.0291,19.54352,LB,2165,67,6962,673,Kalman smoothed,NA
MdTag005,83743,8/23/2008 21:18,-156.02652,19.54442,L0,2181,67,7462,637,Kalman smoothed,NA
MdTag005,83743,8/25/2008 2:47,-155.9583,19.46587,L1,529,159,1039,269,Kalman smoothed,NA
MdTag005,83743,8/25/2008 3:11,-155.9512,19.46895,L1,851,78,16834,43,Kalman smoothed,NA
MdTag005,83743,8/25/2008 6:25,-156.00132,19.47311,LB,2396,92,3126,1836,Kalman smoothed,NA
MdTag005,83743,8/25/2008 6:34,-156.00292,19.47396,LB,2205,91,2925,1661,Kalman smoothed,NA
MdTag005,83743,8/25/2008 8:10,-156.01317,19.50779,L1,795,88,5087,124,Kalman smoothed,NA
MdTag005,83743,8/25/2008 13:33,-156.05185,19.58148,LA,3284,99,10182,1059,Kalman smoothed,NA
MdTag005,83743,8/25/2008 14:08,-156.05479,19.59871,LB,2011,101,3565,1134,Kalman smoothed,NA
MdTag005,83743,8/25/2008 15:14,-156.0722,19.62372,L3,118,147,186,74,Kalman smoothed,NA
MdTag005,83743,8/25/2008 15:51,-156.06279,19.6363,L1,738,88,2806,194,Kalman smoothed,NA
MdTag005,83743,8/25/2008 16:50,-156.04745,19.64161,LB,1112,99,1481,834,Kalman smoothed,NA
MdTag005,83743,8/25/2008 20:31,-156.04998,19.74072,L0,3273,108,44431,241,Kalman smoothed,NA
MdTag005,83743,8/25/2008 20:43,-156.06289,19.74048,L0,1700,113,11236,257,Kalman smoothed,NA
MdTag005,83743,8/25/2008 23:14,-156.05707,19.7536,L1,722,76,5542,94,Kalman smoothed,NA
MdTag005,83743,8/27/2008 0:45,-156.1487,19.81053,LA,867,88,2235,336,Kalman smoothed,NA
MdTag005,83743,8/27/2008 2:47,-156.15279,19.8272,L0,2740,86,11603,647,Kalman smoothed,NA
MdTag005,83743,8/27/2008 3:40,-156.15296,19.86271,L2,415,51,1532,112,Kalman smoothed,NA
MdTag005,83743,8/27/2008 8:57,-156.11229,19.94349,L1,1285,102,5708,289,Kalman smoothed,NA
MdTag005,83743,8/27/2008 9:09,-156.11277,19.94078,LA,1850,124,3875,883,Kalman smoothed,NA
MdTag005,83743,8/27/2008 14:29,-156.06697,19.91327,LB,3456,111,4461,2677,Kalman smoothed,NA
MdTag005,83743,8/27/2008 16:02,-156.0869,19.8922,LB,2600,106,3255,2076,Kalman smoothed,NA
MdTag005,83743,8/27/2008 21:31,-156.14486,19.82672,LB,5654,88,17058,1874,Kalman smoothed,NA
MdTag005,83743,8/29/2008 0:19,-155.97199,19.47339,L1,1325,83,10700,164,Kalman smoothed,NA
MdTag005,83743,8/29/2008 2:25,-155.97429,19.44983,LB,2310,9,17266,309,Kalman smoothed,NA
MdTag005,83743,8/29/2008 2:56,-155.98827,19.4492,LB,1103,29,2086,583,Kalman smoothed,NA
MdTag005,83743,8/29/2008 4:31,-156.01114,19.42621,L1,938,6,3211,274,Kalman smoothed,NA
MdTag005,83743,8/29/2008 6:56,-156.00712,19.42988,LB,2662,123,2754,2573,Kalman smoothed,NA
MdTag005,83743,8/29/2008 8:17,-156.00223,19.43774,LB,4235,110,4726,3795,Kalman smoothed,NA
MdTag005,83743,8/29/2008 13:00,-155.99344,19.43711,LB,8479,90,8953,8030,Kalman smoothed,NA
MdTag005,83743,8/29/2008 14:59,-155.9875,19.43131,L1,787,138,2878,215,Kalman smoothed,NA
MdTag005,83743,8/29/2008 15:21,-156.00768,19.42434,L1,1426,107,13370,152,Kalman smoothed,NA
MdTag005,83743,8/29/2008 16:40,-156.02547,19.40934,LA,2547,18,7211,899,Kalman smoothed,NA
MdTag005,83743,8/29/2008 16:54,-156.02496,19.40795,LB,2399,18,3928,1465,Kalman smoothed,NA
MdTag005,83743,8/29/2008 19:15,-156.01928,19.39679,L2,373,18,1610,86,Kalman smoothed,NA
MdTag005,83743,8/29/2008 20:42,-156.02971,19.41059,L0,1723,85,5253,565,Kalman smoothed,NA
MdTag005,83743,8/29/2008 22:28,-155.97866,19.37165,LA,16752,34,23083,12156,Kalman smoothed,NA
MdTag005,83743,8/31/2008 0:02,-156.03694,19.23716,L0,33505,80,626083,1793,Kalman smoothed,NA
MdTag006,83744,7/10/2008 18:27,-156.01016,19.55995,DP,NA,NA,NA,NA,Kalman smoothed,NA
MdTag006,83744,7/10/2008 19:53,-155.97274,19.53466,L3,170,122,423,68,Kalman smoothed,NA
MdTag006,83744,7/10/2008 19:54,-155.97363,19.536,LA,429,83,552,332,Kalman smoothed,NA
MdTag006,83744,7/10/2008 21:36,-155.99651,19.59257,L0,3341,96,17515,637,Kalman smoothed,NA
MdTag006,83744,7/11/2008 0:29,-156.0488,19.63465,L0,3632,109,14274,924,Kalman smoothed,NA
MdTag006,83744,7/11/2008 2:02,-156.06738,19.6717,L0,1853,91,7123,482,Kalman smoothed,NA
MdTag006,83744,7/11/2008 2:26,-156.07508,19.67126,L1,938,155,4185,210,Kalman smoothed,NA
MdTag006,83744,7/11/2008 3:38,-156.06415,19.67095,L1,642,82,3916,105,Kalman smoothed,NA
MdTag006,83744,7/11/2008 3:59,-156.0696,19.66352,L0,2030,80,12954,318,Kalman smoothed,NA
MdTag006,83744,7/11/2008 7:04,-156.06893,19.65305,L2,313,114,541,181,Kalman smoothed,NA
MdTag006,83744,7/11/2008 7:05,-156.06918,19.65267,L1,702,85,1295,380,Kalman smoothed,NA
MdTag006,83744,7/11/2008 8:46,-156.059,19.63767,LB,1480,45,1512,1448,Kalman smoothed,NA
MdTag006,83744,7/11/2008 8:52,-156.05807,19.63693,L2,476,9,885,256,Kalman smoothed,NA
MdTag006,83744,7/11/2008 13:10,-156.04652,19.60595,LA,2632,79,5305,1305,Kalman smoothed,NA
MdTag006,83744,7/11/2008 14:33,-156.04869,19.62853,L0,1659,11,6568,419,Kalman smoothed,NA
MdTag006,83744,7/11/2008 14:50,-156.05606,19.62577,L3,239,50,663,86,Kalman smoothed,NA
MdTag006,83744,7/11/2008 16:11,-156.05645,19.64119,L1,997,117,4962,200,Kalman smoothed,NA
MdTag006,83744,7/11/2008 16:32,-156.0558,19.64126,LA,1155,113,2521,529,Kalman smoothed,NA
MdTag006,83744,7/11/2008 19:33,-156.04212,19.66421,L0,2268,73,11958,430,Kalman smoothed,NA
MdTag006,83744,7/11/2008 19:33,-156.04285,19.66418,LB,1413,73,5847,341,Kalman smoothed,NA
MdTag006,83744,7/11/2008 22:42,-156.01958,19.68152,L0,1694,80,12046,238,Kalman smoothed,NA
MdTag006,83744,7/12/2008 0:21,-155.98521,19.57351,L0,2004,64,14392,279,Kalman smoothed,NA
MdTag006,83744,7/12/2008 1:52,-155.98491,19.5489,LB,4150,75,4835,3561,Kalman smoothed,NA
MdTag006,83744,7/12/2008 1:55,-155.98528,19.54884,LB,3293,80,3802,2851,Kalman smoothed,NA
MdTag006,83744,7/12/2008 8:19,-155.94244,19.47393,L1,981,77,4833,199,Kalman smoothed,NA
MdTag006,83744,7/12/2008 8:30,-155.94546,19.47507,LA,1444,85,4016,519,Kalman smoothed,NA
MdTag006,83744,7/12/2008 14:25,-155.97158,19.4563,LB,3193,131,4799,2124,Kalman smoothed,NA
MdTag006,83744,7/12/2008 16:03,-155.96192,19.44661,L1,991,118,3000,327,Kalman smoothed,NA
MdTag006,83744,7/12/2008 16:06,-155.95664,19.44887,L2,348,137,1222,99,Kalman smoothed,NA
MdTag006,83744,7/12/2008 19:13,-155.88789,19.39531,L0,2376,178,6455,874,Kalman smoothed,NA
MdTag006,83744,7/12/2008 19:14,-155.88812,19.39515,LB,1438,178,3769,548,Kalman smoothed,NA
MdTag006,83744,7/12/2008 22:26,-155.94562,19.35385,LB,1752,123,2331,1316,Kalman smoothed,NA
MdTag006,83744,7/13/2008 0:09,-155.97194,19.32267,L0,1934,18,8539,438,Kalman smoothed,NA
MdTag006,83744,7/13/2008 3:14,-155.9366,19.40512,L1,515,79,1513,175,Kalman smoothed,NA
MdTag006,83744,7/13/2008 4:53,-155.97058,19.36871,LA,3716,112,4709,2931,Kalman smoothed,NA
MdTag006,83744,7/13/2008 8:00,-155.94861,19.36074,LA,3906,82,28293,539,Kalman smoothed,NA
MdTag006,83744,7/13/2008 14:03,-155.96163,19.38593,LB,1308,32,2433,703,Kalman smoothed,NA
MdTag006,83744,7/13/2008 14:14,-155.96516,19.38593,LB,1286,34,2563,645,Kalman smoothed,NA
MdTag006,83744,7/13/2008 15:42,-155.98303,19.39045,L2,422,98,1297,137,Kalman smoothed,NA
MdTag006,83744,7/13/2008 15:51,-155.97971,19.37684,L1,530,47,1507,186,Kalman smoothed,NA
MdTag006,83744,7/13/2008 20:34,-156.0204,19.37414,L0,1577,92,13964,178,Kalman smoothed,NA
MdTag006,83744,7/13/2008 22:22,-155.98385,19.42743,L0,4144,89,7725,2223,Kalman smoothed,NA
MdTag006,83744,7/14/2008 0:02,-155.9717,19.48883,L0,3604,88,48452,268,Kalman smoothed,NA
MdTag006,83744,7/14/2008 2:52,-155.95719,19.43353,L1,818,79,8452,79,Kalman smoothed,NA
MdTag006,83744,7/14/2008 3:06,-155.95758,19.42551,L1,1235,76,21764,70,Kalman smoothed,NA
MdTag006,83744,7/14/2008 4:31,-155.97057,19.42287,L0,1803,8,4247,765,Kalman smoothed,NA
MdTag006,83744,7/14/2008 7:38,-155.92985,19.36631,L1,1144,77,6779,193,Kalman smoothed,NA
MdTag006,83744,7/14/2008 7:38,-155.92964,19.3663,L2,436,62,988,192,Kalman smoothed,NA
MdTag006,83744,7/14/2008 9:23,-155.94648,19.35153,L0,3124,65,5892,1656,Kalman smoothed,NA
MdTag006,83744,7/14/2008 15:20,-155.9228,19.32174,L1,591,97,4784,73,Kalman smoothed,NA
MdTag006,83744,7/14/2008 15:36,-155.91514,19.33382,L0,5235,54,6786,4038,Kalman smoothed,NA
MdTag006,83744,7/14/2008 20:05,-155.95209,19.39734,L1,950,97,4578,197,Kalman smoothed,NA
MdTag006,83744,7/14/2008 20:07,-155.95196,19.39846,L1,833,98,2830,245,Kalman smoothed,NA
MdTag006,83744,7/14/2008 21:45,-155.96701,19.4262,LB,2371,99,3186,1764,Kalman smoothed,NA
MdTag006,83744,7/15/2008 2:24,-155.99473,19.47873,L1,658,73,4371,99,Kalman smoothed,NA
MdTag006,83744,7/15/2008 2:51,-156.00053,19.49329,L2,470,74,5017,44,Kalman smoothed,NA
MdTag006,83744,7/15/2008 4:31,-156.00823,19.51438,LB,1745,79,1923,1582,Kalman smoothed,NA
MdTag006,83744,7/15/2008 7:14,-156.02008,19.54756,L0,2454,59,7667,785,Kalman smoothed,NA
MdTag006,83744,7/15/2008 7:20,-156.01257,19.55014,L1,967,156,1791,522,Kalman smoothed,NA
MdTag006,83744,7/15/2008 8:57,-156.0259,19.55935,LA,1857,22,6991,493,Kalman smoothed,NA
MdTag006,83744,7/15/2008 9:02,-156.02981,19.56044,L1,846,11,4182,171,Kalman smoothed,NA
MdTag006,83744,7/15/2008 14:57,-156.05694,19.61647,L0,1544,98,9348,255,Kalman smoothed,NA
MdTag006,83744,7/15/2008 15:23,-156.06225,19.6315,L1,1440,96,10104,205,Kalman smoothed,NA
MdTag006,83744,7/15/2008 19:41,-156.11806,19.73852,L1,995,122,8987,110,Kalman smoothed,NA
MdTag006,83744,7/15/2008 19:50,-156.12279,19.74245,L1,943,20,2181,407,Kalman smoothed,NA
MdTag006,83744,7/15/2008 21:25,-156.16887,19.78255,L1,1093,146,5142,232,Kalman smoothed,NA
MdTag006,83744,7/15/2008 23:36,-156.17327,19.80656,L0,1611,80,25169,103,Kalman smoothed,NA
MdTag006,83744,7/16/2008 2:05,-156.1313,19.88917,LA,1638,113,2241,1197,Kalman smoothed,NA
MdTag006,83744,7/16/2008 2:42,-156.12325,19.89988,L0,3565,165,16026,793,Kalman smoothed,NA
MdTag006,83744,7/16/2008 3:41,-156.15287,19.85709,L0,2906,93,19278,438,Kalman smoothed,NA
MdTag006,83744,7/16/2008 16:08,-156.2276,19.96629,L1,1453,101,10552,200,Kalman smoothed,NA
MdTag006,83744,7/16/2008 16:59,-156.22575,19.95292,LA,2089,111,4036,1081,Kalman smoothed,NA
MdTag006,83744,7/16/2008 19:20,-156.19678,19.93473,L1,1035,162,3769,284,Kalman smoothed,NA
MdTag006,83744,7/16/2008 19:33,-156.19688,19.92616,LA,833,130,2161,321,Kalman smoothed,NA
MdTag006,83744,7/16/2008 23:28,-156.11288,19.88513,L0,1835,73,3400,990,Kalman smoothed,NA
MdTag006,83744,7/17/2008 3:20,-156.13527,19.78199,L1,633,69,4402,91,Kalman smoothed,NA
MdTag006,83744,7/17/2008 4:13,-156.11938,19.75531,L0,2465,68,5576,1089,Kalman smoothed,NA
MdTag006,83744,7/17/2008 6:30,-156.09032,19.71834,LB,914,127,999,836,Kalman smoothed,NA
MdTag006,83744,7/17/2008 6:37,-156.08911,19.71712,L3,214,39,491,93,Kalman smoothed,NA
MdTag006,83744,7/17/2008 8:08,-156.07694,19.72046,L1,1088,79,9031,131,Kalman smoothed,NA
MdTag006,83744,7/17/2008 8:19,-156.07395,19.72318,L2,444,30,1057,186,Kalman smoothed,NA
MdTag006,83744,7/17/2008 13:41,-156.0601,19.68476,L0,4546,43,19474,1061,Kalman smoothed,NA
MdTag006,83744,7/17/2008 15:44,-156.02293,19.63716,L1,923,100,6599,129,Kalman smoothed,NA
MdTag006,83744,7/17/2008 16:42,-156.02248,19.62679,LA,4592,73,12634,1669,Kalman smoothed,NA
MdTag006,83744,7/17/2008 20:40,-155.99678,19.5156,L1,575,99,4347,76,Kalman smoothed,NA
MdTag006,83744,7/17/2008 20:47,-155.99303,19.51296,L3,143,38,280,73,Kalman smoothed,NA
MdTag006,83744,7/18/2008 2:18,-155.93367,19.41439,L3,149,174,215,102,Kalman smoothed,NA
MdTag006,83744,7/18/2008 3:58,-155.9487,19.37856,LB,978,134,1889,506,Kalman smoothed,NA
MdTag006,83744,7/18/2008 4:35,-155.93848,19.38723,L1,1116,178,2984,417,Kalman smoothed,NA
MdTag006,83744,7/18/2008 7:47,-155.92457,19.37036,L3,146,114,470,45,Kalman smoothed,NA
MdTag006,83744,7/18/2008 7:58,-155.92737,19.36708,L3,174,74,333,90,Kalman smoothed,NA
MdTag006,83744,7/18/2008 9:23,-155.93842,19.33663,L0,6401,95,10093,4059,Kalman smoothed,NA
MdTag006,83744,7/18/2008 14:51,-155.87134,19.32381,L1,651,177,1298,326,Kalman smoothed,NA
MdTag006,83744,7/18/2008 15:21,-155.89612,19.31728,L2,458,125,3321,63,Kalman smoothed,NA
MdTag006,83744,7/18/2008 16:31,-155.928,19.33876,L1,558,169,1928,161,Kalman smoothed,NA
MdTag006,83744,7/18/2008 17:00,-155.93112,19.33676,LB,1730,120,1859,1609,Kalman smoothed,NA
MdTag006,83744,7/18/2008 20:10,-155.93318,19.33522,L0,3210,81,15775,653,Kalman smoothed,NA
MdTag006,83744,7/18/2008 21:53,-155.93494,19.3358,LA,2016,33,3210,1265,Kalman smoothed,NA
MdTag006,83744,7/18/2008 23:08,-155.90115,19.3211,L2,259,102,740,90,Kalman smoothed,NA
MdTag006,83744,7/19/2008 0:43,-155.86007,19.25221,L0,1778,71,7519,420,Kalman smoothed,NA
MdTag006,83744,7/19/2008 2:07,-155.8692,19.2517,LA,1182,100,1645,848,Kalman smoothed,NA
MdTag006,83744,7/19/2008 3:45,-155.90964,19.23552,L3,209,102,660,66,Kalman smoothed,NA
MdTag006,83744,7/19/2008 7:26,-155.92118,19.16036,L1,552,70,2874,106,Kalman smoothed,NA
MdTag006,83744,7/19/2008 7:39,-155.92381,19.15606,L2,345,77,4759,25,Kalman smoothed,NA
MdTag006,83744,7/19/2008 9:05,-155.92354,19.15298,L0,3304,46,7707,1416,Kalman smoothed,NA
MdTag006,83744,7/19/2008 14:40,-155.90995,19.15769,L1,601,161,721,500,Kalman smoothed,NA
MdTag006,83744,7/19/2008 16:19,-155.94604,19.17537,L1,623,81,2226,174,Kalman smoothed,NA
MdTag006,83744,7/19/2008 21:32,-155.91933,19.0941,L2,278,13,396,194,Kalman smoothed,NA
MdTag006,83744,7/19/2008 22:53,-155.89699,19.04513,L1,841,178,2142,330,Kalman smoothed,NA
MdTag006,83744,7/20/2008 1:57,-155.90415,19.01512,L1,504,94,1441,176,Kalman smoothed,NA
MdTag006,83744,7/20/2008 2:08,-155.90399,19.02173,L1,566,130,865,370,Kalman smoothed,NA
MdTag006,83744,7/20/2008 3:46,-155.93014,19.05738,L1,532,120,1964,144,Kalman smoothed,NA
MdTag006,83744,7/20/2008 7:21,-155.98439,19.16807,L0,6297,48,35651,1112,Kalman smoothed,NA
MdTag006,83744,7/20/2008 8:47,-155.94468,19.13563,LB,3183,112,4086,2479,Kalman smoothed,NA
MdTag006,83744,7/20/2008 8:54,-155.94207,19.1314,L1,589,115,2511,138,Kalman smoothed,NA
MdTag006,83744,7/20/2008 13:12,-155.93226,19.15146,L2,440,152,822,235,Kalman smoothed,NA
MdTag006,83744,7/20/2008 14:27,-155.93721,19.17053,L1,990,22,4275,229,Kalman smoothed,NA
MdTag006,83744,7/20/2008 14:36,-155.93179,19.17262,L1,816,32,3593,185,Kalman smoothed,NA
MdTag006,83744,7/20/2008 16:10,-155.93138,19.13987,L0,2379,124,12771,443,Kalman smoothed,NA
MdTag006,83744,7/20/2008 19:23,-155.94204,19.12564,L0,7720,81,22700,2625,Kalman smoothed,NA
MdTag006,83744,7/20/2008 21:09,-155.93694,19.12671,L1,710,153,2132,236,Kalman smoothed,NA
MdTag006,83744,7/21/2008 1:39,-155.7194,19.16925,L0,8588,70,19160,3849,Kalman smoothed,NA
MdTag006,83744,7/21/2008 6:38,-155.71405,19.22329,LB,12231,65,17970,8324,Kalman smoothed,NA
MdTag006,83744,7/21/2008 13:00,-155.90164,19.20442,LA,13715,17,34755,5412,Kalman smoothed,NA
MdTag006,83744,7/21/2008 19:04,-155.92141,19.18787,L0,1629,150,6167,430,Kalman smoothed,NA
MdTag006,83744,7/21/2008 20:43,-155.8865,19.22227,L1,1184,111,10158,138,Kalman smoothed,NA
MdTag006,83744,7/21/2008 21:00,-155.88254,19.22421,L0,2021,116,6242,654,Kalman smoothed,NA
MdTag006,83744,7/21/2008 22:32,-155.90624,19.1778,L0,2925,53,13402,638,Kalman smoothed,NA
MdTag006,83744,7/22/2008 0:09,-155.91105,19.22659,LB,4150,63,4756,3621,Kalman smoothed,NA
MdTag006,83744,7/22/2008 1:33,-155.91393,19.27856,LB,3554,66,4123,3063,Kalman smoothed,NA
MdTag006,83744,7/22/2008 2:58,-155.91675,19.32369,L1,601,67,2356,153,Kalman smoothed,NA
MdTag006,83744,7/22/2008 3:13,-155.91557,19.32906,L2,305,74,1852,50,Kalman smoothed,NA
MdTag006,83744,7/22/2008 4:43,-155.92336,19.40551,L0,3764,67,8373,1692,Kalman smoothed,NA
MdTag006,83744,7/22/2008 6:39,-155.90061,19.43388,L1,1398,63,5281,370,Kalman smoothed,NA
MdTag006,83744,7/22/2008 7:55,-155.83409,19.388,L1,901,54,5754,141,Kalman smoothed,NA
MdTag006,83744,7/22/2008 15:28,-155.91927,19.24911,L1,1360,94,13202,140,Kalman smoothed,NA
MdTag006,83744,7/22/2008 15:46,-155.92109,19.24025,L2,453,119,2528,81,Kalman smoothed,NA
MdTag006,83744,7/22/2008 19:09,-155.94641,19.13674,LB,4159,118,6187,2795,Kalman smoothed,NA
MdTag006,83744,7/22/2008 22:25,-155.91887,19.06353,LB,3170,88,3902,2574,Kalman smoothed,NA
MdTag006,83744,7/23/2008 0:06,-155.90466,19.02465,L1,526,67,2651,104,Kalman smoothed,NA
MdTag006,83744,7/23/2008 2:54,-155.9054,18.92484,L0,14806,89,97986,2237,Kalman smoothed,NA
MdTag006,83744,7/23/2008 4:14,-155.8584,18.96918,LB,14315,149,19599,10455,Kalman smoothed,NA
MdTag006,83744,7/23/2008 4:40,-155.83615,18.96558,LB,11831,157,41941,3337,Kalman smoothed,NA
MdTag006,83744,7/23/2008 7:57,-155.85725,19.0131,L0,2438,122,7586,783,Kalman smoothed,NA
MdTag006,83744,7/23/2008 15:35,-155.99824,19.12037,L0,16590,108,221766,1241,Kalman smoothed,NA
MdTag006,83744,7/23/2008 16:37,-155.9821,19.13668,LB,17531,109,28422,10813,Kalman smoothed,NA
MdTag006,83744,7/23/2008 19:57,-155.93767,19.18713,L1,812,118,4358,151,Kalman smoothed,NA
MdTag006,83744,7/23/2008 20:25,-155.94833,19.19166,L3,231,113,917,58,Kalman smoothed,NA
MdTag006,83744,7/23/2008 22:18,-155.92994,19.19825,LB,4068,62,4910,3370,Kalman smoothed,NA
MdTag006,83744,7/24/2008 2:10,-155.89723,19.1866,L0,3022,54,10389,879,Kalman smoothed,NA
MdTag006,83744,7/24/2008 3:46,-155.84193,19.13939,L0,7901,51,61009,1023,Kalman smoothed,NA
MdTag006,83744,7/24/2008 9:15,-155.955,19.13972,L0,7259,33,24332,2165,Kalman smoothed,NA
MdTag006,83744,7/24/2008 14:41,-155.93327,19.11592,L1,763,55,2680,217,Kalman smoothed,NA
MdTag006,83744,7/24/2008 15:18,-155.93124,19.11074,L1,1283,177,2006,820,Kalman smoothed,NA
MdTag006,83744,7/24/2008 16:20,-155.94873,19.10257,L2,391,137,1796,85,Kalman smoothed,NA
MdTag006,83744,7/24/2008 19:35,-155.9516,19.12351,L3,208,118,302,142,Kalman smoothed,NA
MdTag006,83744,7/24/2008 21:18,-155.92335,19.09697,L0,1843,177,10671,318,Kalman smoothed,NA
MdTag006,83744,7/24/2008 21:45,-155.92448,19.08449,LB,3060,12,3169,2953,Kalman smoothed,NA
MdTag006,83744,7/24/2008 23:42,-155.93287,19.02654,L0,4363,78,61010,312,Kalman smoothed,NA
MdTag006,83744,7/25/2008 2:33,-155.98078,19.06199,LA,3614,88,38286,341,Kalman smoothed,NA
MdTag006,83744,7/25/2008 3:30,-155.96589,19.08009,L0,3608,93,33464,389,Kalman smoothed,NA
MdTag006,83744,7/25/2008 4:21,-155.95403,19.08677,LB,3193,92,5306,1921,Kalman smoothed,NA
MdTag006,83744,7/25/2008 6:45,-155.91861,19.09745,L1,1255,160,5564,283,Kalman smoothed,NA
MdTag006,83744,7/25/2008 8:21,-155.94832,19.11291,L0,1874,65,20535,171,Kalman smoothed,NA
MdTag006,83744,7/25/2008 15:09,-155.93714,19.10557,L2,459,146,1566,134,Kalman smoothed,NA
MdTag006,83744,7/25/2008 15:59,-155.94058,19.11277,LB,1914,83,2666,1373,Kalman smoothed,NA
MdTag006,83744,7/25/2008 16:46,-155.94524,19.12019,LB,1311,102,1572,1092,Kalman smoothed,NA
MdTag006,83744,7/25/2008 19:10,-155.95573,19.1506,L0,2000,116,6303,634,Kalman smoothed,NA
MdTag006,83744,7/25/2008 21:23,-155.95093,19.14909,L1,977,37,4390,217,Kalman smoothed,NA
MdTag006,83744,7/25/2008 23:33,-155.89951,19.08719,L1,662,60,1860,235,Kalman smoothed,NA
MdTag006,83744,7/26/2008 1:15,-155.95331,19.04871,L0,2649,176,7749,905,Kalman smoothed,NA
MdTag006,83744,7/26/2008 2:19,-155.96758,19.05721,L0,2898,102,5000,1679,Kalman smoothed,NA
MdTag006,83744,7/26/2008 3:02,-155.97437,19.08289,L1,1313,79,21542,80,Kalman smoothed,NA
MdTag006,83744,7/26/2008 4:05,-155.967,19.09363,L1,1132,155,3252,394,Kalman smoothed,NA
MdTag006,83744,7/26/2008 4:45,-155.96421,19.09614,LA,1112,166,1309,943,Kalman smoothed,NA
